"Item Number","Item Description","Qty 1","UPC","On Order Qty","Department Name","","","","","","","","","","","","","","","",""
"511","JEL PEN ASSORTED","-3","6953571200109","0","Stationery","","","","","","","","","","","","","","","",""
"538","Sargent Art Natural Craft Stick","-8","0042229514364","0","Stationery","","","","","","","","","","","","","","","",""
"565","STUD MARK WHITE BOARD ERASER","0","7453015127591","0","Stationery","","","","","","","","","","","","","","","",""
"592","LAMINATING X-LARGE","-25","6924246174858","0","Stationery","","","","","","","","","","","","","","","",""
"619","5 X 8 INDEX CARDS","-3","0078787051041","0","Stationery","","","","","","","","","","","","","","","",""
"646","Helix - Stencil 50MM","1","0079252089910","0","Stationery","","","","","","","","","","","","","","","",""
"673","glitter note book","0","7453078548463","0","Stationery","","","","","","","","","","","","","","","",""
"700","Secret Crush Catastrophe","0","9781534405608","0","Books","","","","","","","","","","","","","","","",""
"727","HP XL 22 COLORED","1","0829160902227","0","Stationery","","","","","","","","","","","","","","","",""
"754","FOAMY FIGURES 6-TYPE","0","","0","Stationery","","","","","","","","","","","","","","","",""
"781","METALI FLOWERS","2","7453015130300","0","CRAFT","","","","","","","","","","","","","","","",""
"808","RICK RACK","5","7453015125030","0","CRAFT","","","","","","","","","","","","","","","",""
"458","Studmark Paper Clip","23","7453015104165","0","Stationery","","","","","","","","","","","","","","","",""
"485","STUDMARK 3 HOLE PUNCH","0","7453015101188","0","Stationery","","","","","","","","","","","","","","","",""
"512","GLITTER RED","-2","7453015136906","0","Stationery","","","","","","","","","","","","","","","",""
"539","Sargent Art Coloured Craft Stick","11","0042229514357","0","Stationery","","","","","","","","","","","","","","","",""
"566","ENVELOPE 2 3/4 X 4 1/4BIG PILL","5","","0","Stationery","","","","","","","","","","","","","","","",""
"593","Ledger Student Book","-13","","0","Stationery","","","","","","","","","","","","","","","",""
"620","1/2'' T50 STAPLES","0","0079055500124","0","Stationery","","","","","","","","","","","","","","","",""
"647","T50 STAPLER","0","0079055000501","0","Stationery","","","","","","","","","","","","","","","",""
"674","Sequin Note Book","0","7453038462136","0","Stationery","","","","","","","","","","","","","","","",""
"701","Miss Know It All","0","9781442449619","0","Books","","","","","","","","","","","","","","","",""
"728","Maped Recorder","0","3154144071109","0","Stationery","","","","","","","","","","","","","","","",""
"755","FOAMY GLITTER NUMBERS","1","7453038437387","0","CRAFT","","","","","","","","","","","","","","","",""
"782","HAPPY BIRTHDAY","2","7453015125658","0","CRAFT","","","","","","","","","","","","","","","",""
"809","FOAM PUZZLE SHOE","1","7453015133769","0","CRAFT","","","","","","","","","","","","","","","",""
"459","Thumb Tack  STUDMARK","0","7453015102864","0","Stationery","","","","","","","","","","","","","","","",""
"486","2 Holes Punch Studmark","0","7453015103052","0","Stationery","","","","","","","","","","","","","","","",""
"513","GLITTER GREEN","0","7453015137002","0","Stationery","","","","","","","","","","","","","","","",""
"540","fasteners 3/4","0","0026487806737","0","Stationery","","","","","","","","","","","","","","","",""
"567","ENVELOPE INVITATION  4 ½ X 5 3/4","259","","0","Stationery","","","","","","","","","","","","","","","",""
"594","MASKIN 11/2 GREEN","0","","0","Stationery","","","","","","","","","","","","","","","",""
"621","POSTER PAINT 12","42","0042229656149","0","Stationery","","","","","","","","","","","","","","","",""
"648","STENCIL 20 MM","-5","0079252089217","0","Stationery","","","","","","","","","","","","","","","",""
"675","POCKET NOTE BOOK","-20","0782151005454","0","Stationery","","","","","","","","","","","","","","","",""
"702","Heart Breaker","0","9781442449633","0","Books","","","","","","","","","","","","","","","",""
"729","HP COLOUR INK 61","4","0884962983614","0","Stationery","","","","","","","","","","","","","","","",""
"756","FROSTY FOAM HEART 3-LAYER","1","7453038464154","0","CRAFT","","","","","","","","","","","","","","","",""
"783","Metal PEARL BABY","0","7453015131437","0","CRAFT","","","","","","","","","","","","","","","",""
"810","FOAM STICKERS SEA","-1","7453015150308","0","CRAFT","","","","","","","","","","","","","","","",""
"357","Right Start Beginning Spanish","17","9789769517554","0","Books","","","","","","","","","","","","","","","",""
"358","Right Start Numbers","16","9789769515116","0","Books","","","","","","","","","","","","","","","",""
"359","Right Start Letters & Sounds","22","9789769515109","0","Books","","","","","","","","","","","","","","","",""
"360","Right Biginning Start 123","22","9789769515192","0","Books","","","","","","","","","","","","","","","",""
"361","Right Biginning  ABC","24","9789769515185","0","Books","","","","","","","","","","","","","","","",""
"362","Right Start Begining Coloring","0","9789769517509","0","Books","","","","","","","","","","","","","","","",""
"363","Right Start In My Environment","9","9789768229038","0","Books","","","","","","","","","","","","","","","",""
"364","Right Start Fun with Colours","5","9789769515161","0","Books","","","","","","","","","","","","","","","",""
"365","Right Start Mathematics","19","9789766105297","0","Books","","","","","","","","","","","","","","","",""
"366","Right Start Alphabet","5","9789769515123","0","Books","","","","","","","","","","","","","","","",""
"367","Right Start Colouring Our Community","3","9789769515178","0","Books","","","","","","","","","","","","","","","",""
"368","Right Start Counting","6","9789769515130","0","Books","","","","","","","","","","","","","","","",""
"369","Right Start Language Arts B","0","9789769517547","0","Books","","","","","","","","","","","","","","","",""
"370","Right Start Phonics","8","9789766105310","0","Books","","","","","","","","","","","","","","","",""
"842","EYES","0","6925040110011","0","CRAFT","","","","","","","","","","","","","","","",""
"847","WELCOME CHART","2","9781338236200","0","Stationery","","","","","","","","","","","","","","","",""
"874","My School","2","9781405059732","0","Old Stock","","","","","","","","","","","","","","","",""
"901","A BASIC ENGLISH COURSE LEVEL 4","0","","0","Old Stock","","","","","","","","","","","","","","","",""
"928","PRACTIAL ENGLISH COURSE","6","9789768193049","0","Books","","","","","","","","","","","","","","","",""
"944","MENTAL MATHS 9-10","3","9780007457939","0","Books","","","","","","","","","","","","","","","",""
"945","GRADE 1 HOME SCHOOL ENVIROMENT","7","0895914001348","0","Books","","","","","","","","","","","","","","","",""
"954","PRIME MATHS PRACTICE BK 4","3","9789814769976","0","Books","","","","","","","","","","","","","","","",""
"960","GRADE 5 CRITICAL THINKING PARTHWAY TO PEP","7","9789769632820","0","Books","","","","","","","","","","","","","","","",""
"961","PURCHASES","3","","0","Stationery","","","","","","","","","","","","","","","",""
"965","POINTER TINSEL","2","8657420110110","0","Stationery","","","","","","","","","","","","","","","",""
"966","Paint Brush #10 R/F","27","","0","Stationery","","","","","","","","","","","","","","","",""
"982","ALPHABET","18","9780545196420","0","Stationery","","","","","","","","","","","","","","","",""
"843","NEON COLOURS EYES 160PC","0","7453038403184","0","CRAFT","","","","","","","","","","","","","","","",""
"848","HELIX BLACKBOARD RULER","0","0079252244647","0","Stationery","","","","","","","","","","","","","","","",""
"875","All About Me","2","9781405023795","0","Old Stock","","","","","","","","","","","","","","","",""
"902","A BASIC ENGLISH COURSE LEVEL 3","0","","0","Old Stock","","","","","","","","","","","","","","","",""
"929","MY FAMILY GRADE 1 WORKBOOK","0","","0","NOT USE IN OLD HARBOUR","","","","","","","","","","","","","","","",""
"946","GRADE 1 LANGUAGE ART","19","9789789768233","0","Books","","","","","","","","","","","","","","","",""
"955","JUST THINK PERFORMANCE TASK 4","10","9789768245946","0","Books","","","","","","","","","","","","","","","",""
"962","LEDGER","9","","0","Stationery","","","","","","","","","","","","","","","",""
"967","Paint Brush #12 R/F","19","","0","Stationery","","","","","","","","","","","","","","","",""
"983","DOCUMENT BAG","1","","0","Stationery","","","","","","","","","","","","","","","",""
"988","pritt 110g glue","45","7501199404080","0","Stationery","","","","","","","","","","","","","","","",""
"993","SHAPES","0","9333527389183","0","Stationery","","","","","","","","","","","","","","","",""
"844","1060STAMP APPROVED/NOT APPROVED","2","","0","Stationery","","","","","","","","","","","","","","","",""
"849","MONSTER FEELINGS","0","9780545140676","0","Stationery","","","","","","","","","","","","","","","",""
"876","Macmillan Primary Integrated Studies - Living Together Grade 2 Term 2","2","9781405059763","0","Old Stock","","","","","","","","","","","","","","","",""
"903","smart speller book 3","0","9789766380434","0","Old Stock","","","","","","","","","","","","","","","",""
"930","GROWUING TOGETHER WORKBOOK GR 9","0","9780230402812","0","NOT USE IN OLD HARBOUR","","","","","","","","","","","","","","","",""
"947","BIG & EASY COLOURING BOOK","0","9781782701132","0","Books","","","","","","","","","","","","","","","",""
"956","Reading & Writing Everyday G 6","4","9780333773802","0","Books","","","","","","","","","","","","","","","",""
"963","PURCHASES","0","0877521000402","0","Stationery","","","","","","","","","","","","","","","",""
"968","Paint Brush #11 R/F","23","","0","Stationery","","","","","","","","","","","","","","","",""
"984","The Maths sba Hand Book","1","9789768245779","0","Books","","","","","","","","","","","","","","","",""
"989","ELMERS 5OZ CLEAR GLUE","17","0061550603059","0","Stationery","","","","","","","","","","","","","","","",""
"994","ELECTRIC SHARPENER","1","","0","Stationery","","","","","","","","","","","","","","","",""
"460","SILVER PAPER CLIPS","11","7453015103410","0","Stationery","","","","","","","","","","","","","","","",""
"487","BOSTITCH STAPELS","33","0077914007128","0","Stationery","","","","","","","","","","","","","","","",""
"514","GLITTER BLUE","3","7453015136937","0","Stationery","","","","","","","","","","","","","","","",""
"541","Correction tape force","0","7453000954645","0","Stationery","","","","","","","","","","","","","","","",""
"568","ENVELOPE BROWN 10 X 15","455","","0","Stationery","","","","","","","","","","","","","","","",""
"595","MASKIN GREEN TAPE 2''","2","0021854001784","0","Stationery","","","","","","","","","","","","","","","",""
"622","POSTER PAINT 6","6","0042229754128","0","Stationery","","","","","","","","","","","","","","","",""
"649","2'' stencil","0","0079252085714","0","Stationery","","","","","","","","","","","","","","","",""
"676","PAPER  NEON PAPER","0","7453000943021","0","Stationery","","","","","","","","","","","","","","","",""
"703","Perfect Pet Sitter","4","9781481457040","0","Books","","","","","","","","","","","","","","","",""
"730","HP 122 Colour","1","0884962983553","0","Stationery","","","","","","","","","","","","","","","",""
"757","Vegetables","2","7453078548845","0","CRAFT","","","","","","","","","","","","","","","",""
"784","Metal Butterfly","0","7453015130362","0","CRAFT","","","","","","","","","","","","","","","",""
"811","BUTTERFLY  STICKERS","0","7453038498562","0","CRAFT","","","","","","","","","","","","","","","",""
"461","Scotch Magic Tape","1","0021200073786","0","Stationery","","","","","","","","","","","","","","","",""
"488","Bostitch Staples B600","15","0077914050117","0","Stationery","","","","","","","","","","","","","","","",""
"515","GLITTER GLUE SLIVER","4","0042229218828","0","Stationery","","","","","","","","","","","","","","","",""
"542","loctite super glue","0","6001091352201","0","Stationery","","","","","","","","","","","","","","","",""
"569","Envelope  9 X  12 Letter","34","","0","Stationery","","","","","","","","","","","","","","","",""
"596","Maskin Tape 1 & 1/2","6","","0","Stationery","","","","","","","","","","","","","","","",""
"623","ACRYLIC PAINTS 12","5","0042229654213","0","Stationery","","","","","","","","","","","","","","","",""
"650","LETTER STENCIL 30 mm","-17","0079252089316","0","Stationery","","","","","","","","","","","","","","","",""
"677","Five Star Pocket Folder","21","0043100332220","0","Stationery","","","","","","","","","","","","","","","",""
"704","Glam TV Star","0","9781442487673","0","Books","","","","","","","","","","","","","","","",""
"731","HP BLACK INK 61","0","0884962983607","0","Stationery","","","","","","","","","","","","","","","",""
"758","Decorative clip  wood","6","7453038460132","0","CRAFT","","","","","","","","","","","","","","","",""
