SKU,Item Number,Item Description,Qty,Price,Department Name,Category,Item Type,Store
2560,1478,METALLIC GOLD COVER,11,$914.00 ,Stationery,,,Old Harbour Books & Stationary
2561,1494,Parts of the Body Boy,3,"$2,356.00 ",Stationery,,,Old Harbour Books & Stationary
2562,1500,Hp 667 black ink,0,"$2,952.00 ",Stationery,,,Old Harbour Books & Stationary
2563,1507,Peter Pan,0,"$3,216.00 ",Books,,,Old Harbour Books & Stationary
2564,1534,scissor 8'' Softgrip studmark,0,"$4,271.00 ",Stationery,,,Old Harbour Books & Stationary
2565,1551,Lets LEARN Together spanish k2 Level 1,5,"$4,503.00 ",Books,,,Old Harbour Books & Stationary
2566,1297,HOLA SPANISH INFANT 1,5,"$4,477.00 ",Books,,,Old Harbour Books & Stationary
2567,1352,stabilo pencil .5 mm,0,$893.00 ,Stationery,,,Old Harbour Books & Stationary
2568,1376,COLOURS/LOS COLORES,0,"$3,582.00 ",Stationery,,,Old Harbour Books & Stationary
2569,1412,STAPLER REMOVER,0,"$2,566.00 ",Stationery,,,Old Harbour Books & Stationary
2570,1439,PORTFOLIO EXPANDING FILE BLUE,3,"$4,865.00 ",Stationery,,,Old Harbour Books & Stationary
2571,1471,INTEGRATED SCIENCE LAB BOOK,5,"$2,940.00 ",Stationery,,,Old Harbour Books & Stationary
2572,1479,METALLIC WHITE COVER,31,"$1,128.00 ",Stationery,,,Old Harbour Books & Stationary
2573,1501,Studmark Crayon Pencil 24pk,0,"$1,427.00 ",Stationery,,,Old Harbour Books & Stationary
2574,1508,Little Red Riding Hood level 1,0,$958.00 ,Books,,,Old Harbour Books & Stationary
2575,1535,Mini Stapler studmark,4,"$1,340.00 ",Stationery,,,Old Harbour Books & Stationary
2576,1559,MAPED WHITE CHALK 100,6,"$1,368.00 ",Stationery,,,Old Harbour Books & Stationary
2577,1298,DIME MUCHO WBK 3,9,"$4,666.00 ",Books,,,Old Harbour Books & Stationary
2578,1353,stabilo pencil .7 mm,0,"$3,149.00 ",Stationery,,,Old Harbour Books & Stationary
2579,1377,PRIME NUMBERS,0,"$1,137.00 ",Stationery,,,Old Harbour Books & Stationary
2580,1413,MOUNTING TAPE DOUBLE SIDE,15,"$1,512.00 ",Stationery,,,Old Harbour Books & Stationary
2581,1440,PORTFOLIO EXPANDING FILE RED,8,$102.00 ,Stationery,,,Old Harbour Books & Stationary
2582,1472,BIOLOGY LAB BOOK,13,"$3,295.00 ",Stationery,,,Old Harbour Books & Stationary
2583,1480,METALLIC BLUE COVER,0,"$2,006.00 ",Stationery,,,Old Harbour Books & Stationary
2584,1502,Tape It 1'' Masking Tape,18,"$4,119.00 ",Stationery,,,Old Harbour Books & Stationary
2585,1509,Thumbelina,0,$149.00 ,Books,,,Old Harbour Books & Stationary
2586,1536,Self Iinking Stamp,0,$869.00 ,Stationery,,,Old Harbour Books & Stationary
2587,1560,MAPED COLOURED CHALK 100,0,"$4,215.00 ",Stationery,,,Old Harbour Books & Stationary
2588,1571,Felt Flowers (Long 3 design),13,"$2,577.00 ",Stationery,,,Old Harbour Books & Stationary
2589,1299,Rainbow Reader Yr1 Rdr2,0,"$3,404.00 ",Books,,,Old Harbour Books & Stationary
2590,1354,MANUSCRIPT SMALL,34,"$1,420.00 ",Stationery,,,Old Harbour Books & Stationary
2591,1378,Farm Animals Chart,2,"$1,605.00 ",Stationery,,,Old Harbour Books & Stationary
2592,1414,SHEET PROTECTOR STUDMARK,8,"$4,858.00 ",Stationery,,,Old Harbour Books & Stationary
2593,1441,1'' RING BINDER,0,"$4,941.00 ",Stationery,,,Old Harbour Books & Stationary
2594,1473,RELIGIOUS EDUCATION FOR JAMAICA WORKBOOK 2,5,"$2,577.00 ",Books,,,Old Harbour Books & Stationary
2595,1481,METALLIC BLUE TEXT,47,"$3,290.00 ",Stationery,,,Old Harbour Books & Stationary
2596,1503,tu-tu-tu music book,5,"$3,305.00 ",Books,,,Old Harbour Books & Stationary
2597,1510,Rapunzel,1,"$4,860.00 ",Books,,,Old Harbour Books & Stationary
2598,1537,daily diary 5x 8,0,"$2,553.00 ",Stationery,,,Old Harbour Books & Stationary
2599,1561,Crayola 8ct large crayon,1,"$4,516.00 ",Stationery,,,Old Harbour Books & Stationary
2600,1572,Felt fruits,2,"$2,718.00 ",Stationery,,,Old Harbour Books & Stationary
2601,1300,mead 1 subject book,0,"$3,368.00 ",Stationery,,,Old Harbour Books & Stationary
2602,1355,MANUSCRIPT LARGE,23,"$2,624.00 ",Stationery,,,Old Harbour Books & Stationary
2603,1379,BASIC SHAPES,12,"$4,230.00 ",Stationery,,,Old Harbour Books & Stationary
2604,1415,2 HOLE PUNCH,3,"$2,891.00 ",Stationery,,,Old Harbour Books & Stationary
2605,1442,MECHANICAL PENCIL 0.5,42,"$1,598.00 ",Stationery,,,Old Harbour Books & Stationary
2606,1474,EXPLORE MATHS SB 6,0,"$3,945.00 ",Books,,,Old Harbour Books & Stationary
2607,1482,METALLIC CREAM TEXT,50,"$4,800.00 ",Stationery,,,Old Harbour Books & Stationary
2608,1511,A Visit to Grandma's,0,"$1,222.00 ",Books,,,Old Harbour Books & Stationary
2609,1538,Daily Diary 7 X 9,0,"$2,490.00 ",Stationery,,,Old Harbour Books & Stationary
2610,1562,Envelope Bag F/C ST-00282,1,"$4,575.00 ",Stationery,,,Old Harbour Books & Stationary
2611,1573,Felt Bugs,0,"$3,142.00 ",Stationery,,,Old Harbour Books & Stationary
2612,1588,3D FLOWERS &BUTTER FLY,1,"$4,542.00 ",Stationery,,,Old Harbour Books & Stationary
2613,1301,Mead 1 subject book,0,"$1,599.00 ",Stationery,,,Old Harbour Books & Stationary
2614,1356,WORD SEARCH,0,$293.00 ,Books,,,Old Harbour Books & Stationary
2615,1380,GOOD MANNERS,0,"$3,954.00 ",Stationery,,,Old Harbour Books & Stationary
2616,1416,TAPE DISPENSER 3/4,0,"$4,460.00 ",Stationery,,,Old Harbour Books & Stationary
2617,1443,NAME STICKERS,18,"$3,313.00 ",Stationery,,,Old Harbour Books & Stationary
2618,1483,METALLIC GOLD TEXT,42,"$2,474.00 ",Stationery,,,Old Harbour Books & Stationary
2619,1512,A Summer Holiday,0,"$2,938.00 ",Books,,,Old Harbour Books & Stationary
2620,1539,Daily Diary 8 X 10,0,$501.00 ,Stationery,,,Old Harbour Books & Stationary
2621,1563,DOCUMENT BAG F/C WITH STRING,9,"$4,017.00 ",Stationery,,,Old Harbour Books & Stationary
2622,1574,Glitter Clouds,0,"$1,056.00 ",Stationery,,,Old Harbour Books & Stationary
2623,1589,CARS FOAM SHAPE,33,"$4,449.00 ",Stationery,,,Old Harbour Books & Stationary
2624,1599,Push Pin 9mm,3,"$4,352.00 ",Stationery,,,Old Harbour Books & Stationary
2625,1381,DAYS OF THE WEEK,19,$504.00 ,Stationery,,,Old Harbour Books & Stationary
2626,1417,STUDMARK DESK TRAY,0,"$4,659.00 ",Stationery,,,Old Harbour Books & Stationary
2627,1444,DELI WHITE GLUE 500ML,0,$738.00 ,Stationery,,,Old Harbour Books & Stationary
2628,1484,METALLIC BLUE COVER,47,"$4,052.00 ",Stationery,,,Old Harbour Books & Stationary
2629,1513,At the Supermarket,0,"$1,400.00 ",Books,,,Old Harbour Books & Stationary
2630,1540,Diary WEEKLY,0,"$1,541.00 ",Stationery,,,Old Harbour Books & Stationary
2631,1564,PMC PEN,10,"$4,779.00 ",Stationery,,,Old Harbour Books & Stationary
2632,1575,Pointer farm animals,0,"$4,547.00 ",Stationery,,,Old Harbour Books & Stationary
2633,1590,BRISTOL ASSORTED,5,"$4,616.00 ",Stationery,,,Old Harbour Books & Stationary
2634,1601,ELLIOT THE ELEPHANT,0,"$3,615.00 ",Books,,,Old Harbour Books & Stationary
2635,1616,CHESS & CHECKERS,0,$640.00 ,Stationery,,,Old Harbour Books & Stationary
2636,1624,SHARP SCIENTIFIC CALCULATOR,0,"$4,745.00 ",Stationery,,,Old Harbour Books & Stationary
2637,1302,Mead 1 subject book,0,"$4,532.00 ",Stationery,,,Old Harbour Books & Stationary
2638,1357,OXFORD FIRST LEARNER'S SPANISH,5,"$2,002.00 ",Books,,,Old Harbour Books & Stationary
2639,1382,GEOMETRIC SOLIDS,0,"$1,203.00 ",Books,,,Old Harbour Books & Stationary
2640,1418,STUDMARK DESK TRAY,0,"$3,650.00 ",Stationery,,,Old Harbour Books & Stationary
2641,1445,GLITTER GLUE NEON,12,"$1,439.00 ",Stationery,,,Old Harbour Books & Stationary
2642,1485,OFFSET,0,"$3,404.00 ",Stationery,,,Old Harbour Books & Stationary
2643,1514,At the Beach,0,"$4,431.00 ",Books,,,Old Harbour Books & Stationary
2644,1541,hp 63 black ink,1,$889.00 ,Stationery,,,Old Harbour Books & Stationary
2645,1576,3D letters,4,"$2,763.00 ",Stationery,,,Old Harbour Books & Stationary
2646,1591,letters & numbers foam,0,"$1,265.00 ",Stationery,,,Old Harbour Books & Stationary
2647,1602,MY FIRST ABC,0,"$3,392.00 ",Books,,,Old Harbour Books & Stationary
2648,1617,DIARY,0,$887.00 ,Stationery,,,Old Harbour Books & Stationary
2649,1303,4'' RING BINDER,0,"$2,983.00 ",Stationery,,,Old Harbour Books & Stationary
2650,1358,RAINBOW READER 1,29,"$3,599.00 ",Books,,,Old Harbour Books & Stationary
2651,1383,TRANSPORTATION,12,"$2,923.00 ",Books,,,Old Harbour Books & Stationary
2652,1446,DELI LIQUID CLEAR GLUE,0,"$4,718.00 ",Stationery,,,Old Harbour Books & Stationary
2653,1515,The Ulgy Duckling,0,"$3,825.00 ",Books,,,Old Harbour Books & Stationary
2654,1542,Document Wallet F/S,6,$981.00 ,Stationery,,,Old Harbour Books & Stationary
2655,1577,Foamy figures (Fruits),1,"$3,088.00 ",Stationery,,,Old Harbour Books & Stationary
2656,1592,stickynote 3 x3 assorted colour,9,"$1,976.00 ",Stationery,,,Old Harbour Books & Stationary
2657,1603,PIPPI THE PANDA,0,"$3,850.00 ",Books,,,Old Harbour Books & Stationary
2658,1618,HOSPITAL BOX OF FUN,0,"$1,569.00 ",Stationery,,,Old Harbour Books & Stationary
2659,1625,RULER STUDMARK 15,8,"$2,229.00 ",Stationery,,,Old Harbour Books & Stationary
2660,1632,LEGAL PAD WHITE,0,"$4,862.00 ",Books,,,Old Harbour Books & Stationary
2661,1304,STUDMARK WHITE GLUE,1,"$4,248.00 ",Stationery,,,Old Harbour Books & Stationary
2662,1359,MACMILLIAN JAMAICA S/S ATLAS,8,"$2,641.00 ",Books,,,Old Harbour Books & Stationary
2663,1384,THE HUMAN SKELETION,7,"$2,918.00 ",Stationery,,,Old Harbour Books & Stationary
2664,1447,DELI GLITTER GLUE,25,"$2,975.00 ",Stationery,,,Old Harbour Books & Stationary
2665,1516,Little Red Riding Hood 4-5yrs,0,"$3,683.00 ",Books,,,Old Harbour Books & Stationary
2666,1578,Foamy Flowers,0,$259.00 ,Stationery,,,Old Harbour Books & Stationary
2667,1593,Report cover talbot,9,$961.00 ,Stationery,,,Old Harbour Books & Stationary
2668,1604,LILY THE LAMB,0,"$2,560.00 ",Books,,,Old Harbour Books & Stationary
2669,1619,NLYON CABLE TIES 2.5 MM,0,"$2,608.00 ",Stationery,,,Old Harbour Books & Stationary
2670,1626,RULER STUDMARK 30CM,3,"$2,291.00 ",Stationery,,,Old Harbour Books & Stationary
2671,1633,STENCIL 10MM,3,"$4,172.00 ",Stationery,,,Old Harbour Books & Stationary
2672,1309,FLASH DRIVE 8GB,0,$806.00 ,Stationery,,,Old Harbour Books & Stationary
2673,1360,OXFORD CARIBBEAN ATLAS FOR CSE,0,"$1,507.00 ",Books,,,Old Harbour Books & Stationary
2674,1385,ODD NUMBERS,0,"$1,683.00 ",Books,,,Old Harbour Books & Stationary
2675,1448,DELI SCHOOL SCISSOR,8,"$3,681.00 ",Stationery,,,Old Harbour Books & Stationary
2676,1517,The Princess and the Pea 5-6yrs,0,"$1,542.00 ",Books,,,Old Harbour Books & Stationary
2677,1579,Foamy Aniamals,16,"$2,217.00 ",Stationery,,,Old Harbour Books & Stationary
2678,1594,JD Refill,0,"$4,315.00 ",Stationery,,,Old Harbour Books & Stationary
2679,1605,HOLLY THE HIPPOPOTAMUS,0,"$1,705.00 ",Books,,,Old Harbour Books & Stationary
2680,1620,NLYON CABLE TIES 4.8 MM BLACK,1,"$1,425.00 ",Stationery,,,Old Harbour Books & Stationary
2681,1627,RING BINDER 1.0'',0,$173.00 ,Stationery,,,Old Harbour Books & Stationary
2682,1634,TAPE IT 11/2 X 60YDS,6,"$4,841.00 ",Stationery,,,Old Harbour Books & Stationary
2683,1305,CELLOTAPE 3/4X36YDS,11,"$4,941.00 ",Stationery,,,Old Harbour Books & Stationary
2684,1361,OXFORD ENGLISH DICT FOR SCHOOL,12,$218.00 ,Books,,,Old Harbour Books & Stationary
2685,1386,MULTIPLICATION,8,"$1,544.00 ",Stationery,,,Old Harbour Books & Stationary
2686,1518,Sleeping Beauty 5-6years,2,"$4,986.00 ",Books,,,Old Harbour Books & Stationary
2687,1580,Jumbo Natural Craftstick,0,"$1,728.00 ",Stationery,,,Old Harbour Books & Stationary
2688,1595,modeling dough bazic,0,"$2,555.00 ",Stationery,,,Old Harbour Books & Stationary
2689,1606,CINDERELLA,0,"$2,880.00 ",Books,,,Old Harbour Books & Stationary
2690,1621,NLYON CABLE TIES 7.6 MM,1,$179.00 ,Stationery,,,Old Harbour Books & Stationary
2691,1628,RING BINDER 2'',0,"$3,047.00 ",Stationery,,,Old Harbour Books & Stationary
2692,1635,STUDMARK#18 RUBBER BANDS,1,"$1,113.00 ",Stationery,,,Old Harbour Books & Stationary
2693,1646,The Teeth,12,$231.00 ,Books,,,Old Harbour Books & Stationary
2694,1652,Deli Mate 0.5mm Black Ink,9,"$1,028.00 ",Stationery,,,Old Harbour Books & Stationary
2695,1306,JUMBO PENCILPK,1,"$4,594.00 ",Stationery,,,Old Harbour Books & Stationary
2696,1362,A VOLAR PUPLE BK 3,2,"$3,318.00 ",Books,,,Old Harbour Books & Stationary
2697,1387,ANGLES & LINE,0,$164.00 ,Books,,,Old Harbour Books & Stationary
2698,1519,Thumbelina level 3,0,"$3,772.00 ",Books,,,Old Harbour Books & Stationary
2699,1581,Jumbo Coloured Craftstick,1,$400.00 ,Stationery,,,Old Harbour Books & Stationary
2700,1596,Reeves acrylic paint set,1,"$1,097.00 ",Stationery,,,Old Harbour Books & Stationary
2701,1607,TRIALS OF APOLLO,4,"$3,850.00 ",Books,,,Old Harbour Books & Stationary
2702,1622,JEWELRY DIY,0,"$1,829.00 ",Stationery,,,Old Harbour Books & Stationary
2703,1629,RING BINDER 1.5,1,"$2,395.00 ",Stationery,,,Old Harbour Books & Stationary
2704,1636,MATHEMATICS PERFORMANCE TASK GR 4,14,"$4,059.00 ",Books,,,Old Harbour Books & Stationary
2705,1647,Colouring Book Fruits,3,"$4,331.00 ",Books,,,Old Harbour Books & Stationary
2706,1653,Gel Pen Bullet Tip,21,"$2,463.00 ",Stationery,,,Old Harbour Books & Stationary
2707,1363,VIVA WORKBK 1,0,"$1,346.00 ",Books,,,Old Harbour Books & Stationary
2708,1388,opposite,10,"$2,597.00 ",Stationery,,,Old Harbour Books & Stationary
2709,1520,Tom Thumb,0,"$4,448.00 ",Books,,,Old Harbour Books & Stationary
2710,1582,Flowers without Stem,1,"$2,049.00 ",Stationery,,,Old Harbour Books & Stationary
2711,1608,WORD SEARCH,0,"$1,393.00 ",Books,,,Old Harbour Books & Stationary
2712,1630,SCISSORS 8'' FORCE,0,"$1,427.00 ",Stationery,,,Old Harbour Books & Stationary
2713,1640,CARLONG COMMUNNICATION TASK,18,$887.00 ,NOT USE IN OLD HARBOUR,,,Old Harbour Books & Stationary
2714,1648,Colouring Book My Heroes,3,"$1,427.00 ",Books,,,Old Harbour Books & Stationary
2715,1654,Colour Gel Pen,8,$574.00 ,Stationery,,,Old Harbour Books & Stationary
2716,1671,Dime workbook 1,1,$426.00 ,Books,,,Old Harbour Books & Stationary
2717,1676,CONSTRUCTION PAPER 50PK,14,"$2,948.00 ",Stationery,,,Old Harbour Books & Stationary
2718,1678,WIMPY KID DOG DAYS,0,"$3,360.00 ",Books,,,Old Harbour Books & Stationary
2719,1705,Oxford English Dict HB,2,"$3,166.00 ",Books,,,Old Harbour Books & Stationary
2720,1307,REGISTER OF ATTENDANCE,69,"$2,544.00 ",Stationery,,,Old Harbour Books & Stationary
2721,1364,We love Jamaica,2,"$4,416.00 ",SERVICE,,,Old Harbour Books & Stationary
2722,1389,numbers 1-100,0,"$2,101.00 ",Stationery,,,Old Harbour Books & Stationary
2723,1521,Cinderella,1,$428.00 ,Books,,,Old Harbour Books & Stationary
2724,1584,Box cutter 4109,0,"$2,124.00 ",Stationery,,,Old Harbour Books & Stationary
2725,1609,BUMPER DELUXE WORD SEARCH,0,"$4,855.00 ",Stationery,,,Old Harbour Books & Stationary
2726,1649,Colouring Book Farm Animals,1,$872.00 ,Books,,,Old Harbour Books & Stationary
2727,1655,Correctional Tape Blister Card,25,"$1,027.00 ",Stationery,,,Old Harbour Books & Stationary
2728,1672,Oxford French Dictionary,0,"$4,223.00 ",Books,,,Old Harbour Books & Stationary
2729,1679,WIMPY KID RODICK RULES,0,"$2,802.00 ",Books,,,Old Harbour Books & Stationary
2730,1706,Classic tales Ali Baba,0,"$4,771.00 ",Books,,,Old Harbour Books & Stationary
2731,1308,MARK RECORDS BOOK,23,"$4,165.00 ",Stationery,,,Old Harbour Books & Stationary
2732,1365,A COMPLETE MATHEMATICS COURSE BK 2,1,"$4,514.00 ",Books,,,Old Harbour Books & Stationary
2733,1390,Go Food,6,"$2,954.00 ",Stationery,,,Old Harbour Books & Stationary
2734,1522,Rumpelstiltskin,0,"$2,357.00 ",Books,,,Old Harbour Books & Stationary
2735,1610,WORD SEARCH LARGE,0,"$1,125.00 ",Books,,,Old Harbour Books & Stationary
2736,1650,Colouring Book Numbers 1-20,1,"$1,534.00 ",Books,,,Old Harbour Books & Stationary
2737,1656,Deli Oil Pastel 12pc,9,"$1,324.00 ",Stationery,,,Old Harbour Books & Stationary
2738,1673,Royal Wireless Mouse,0,$236.00 ,Stationery,,,Old Harbour Books & Stationary
2739,1680,CLASASIC TALES CINDERELLA,7,"$4,580.00 ",Books,,,Old Harbour Books & Stationary
2740,1707,Bond 11+ Non-verbal 10-11 bk1,0,$963.00 ,Books,,,Old Harbour Books & Stationary
2741,1715,Mechanical Pencil lead 4cul,92,"$4,575.00 ",Stationery,,,Old Harbour Books & Stationary
2742,1734,Stabilo Legacy Eraser,20,"$3,535.00 ",Books,,,Old Harbour Books & Stationary
2743,1611,Fun W/ Phonics Consonant Blend,0,"$2,282.00 ",Books,,,Old Harbour Books & Stationary
2744,1657,Deli Felt Pen 12pc,2,"$3,570.00 ",Stationery,,,Old Harbour Books & Stationary
2745,1674,Primary English Across the Curriculum Grade 6,12,$871.00 ,Books,,,Old Harbour Books & Stationary
2746,1681,"CLASASIC TALES EMPEROR,S NEW",3,$196.00 ,Books,,,Old Harbour Books & Stationary
2747,1708,Classic Tales Emperor's New,1,"$1,653.00 ",Books,,,Old Harbour Books & Stationary
2748,1716,Deli Stick Up,14,"$1,575.00 ",Stationery,,,Old Harbour Books & Stationary
2749,1735,DELI A4-13P EXPANDING FILE,48,"$3,068.00 ",Stationery,,,Old Harbour Books & Stationary
2750,1744,Oxford School French Dictionary,6,"$4,358.00 ",Books,,,Old Harbour Books & Stationary
2751,1771,Clipboard F/S WOOD,1,"$1,040.00 ",Stationery,,,Old Harbour Books & Stationary
2752,1784,Studmark Sceintific ccltor 417,0,"$2,390.00 ",Stationery,,,Old Harbour Books & Stationary
2753,1792,24 pc glue stick,0,"$2,705.00 ",Stationery,,,Old Harbour Books & Stationary
2754,1391,MAPED JUMBO PENCILS,18,"$2,832.00 ",Stationery,,,Old Harbour Books & Stationary
2755,1523,The little Match Girl,0,"$2,550.00 ",Books,,,Old Harbour Books & Stationary
2756,1612,GLUE STICK 11X 300MM HOT MELT,33,$121.00 ,Stationery,,,Old Harbour Books & Stationary
2757,1658,Deli Rio Stapler 0350,53,"$3,695.00 ",Stationery,,,Old Harbour Books & Stationary
2758,1682,CLASASIC TALES LITTLE RED RIDDI,3,"$2,243.00 ",Books,,,Old Harbour Books & Stationary
2759,1709,Sargent Art Jumbo 12cnt,1,"$2,670.00 ",Stationery,,,Old Harbour Books & Stationary
2760,1717,Deli staples 0012n,106,$139.00 ,Stationery,,,Old Harbour Books & Stationary
2761,1736,DELI FC-7P EXPANDING FILE,19,"$3,658.00 ",Stationery,,,Old Harbour Books & Stationary
2762,1745,New Caribbean Junior Reader 2,2,"$1,198.00 ",Books,,,Old Harbour Books & Stationary
2763,1772,BOX CUTTER ST-04109,0,$888.00 ,Stationery,,,Old Harbour Books & Stationary
2764,1785,FORCE MODELLING CLAY,2,"$3,497.00 ",Stationery,,,Old Harbour Books & Stationary
2765,1524,Alibaba and the Forty Thieves,0,"$1,552.00 ",Books,,,Old Harbour Books & Stationary
2766,1613,GLUE GUN 60W HOT MELT,0,"$3,154.00 ",Stationery,,,Old Harbour Books & Stationary
2767,1659,Deli Staples 0012S,24,"$4,988.00 ",Stationery,,,Old Harbour Books & Stationary
2768,1683,CLASSIC TALES THE GOLDEN GOOSE,2,"$4,864.00 ",Books,,,Old Harbour Books & Stationary
2769,1710,Prepping PEP Science Gr5,17,"$3,666.00 ",Books,,,Old Harbour Books & Stationary
2770,1718,Offi Eraser,56,"$4,758.00 ",Stationery,,,Old Harbour Books & Stationary
2771,1737,DELI SCRIBE PLUS ERASER,61,"$1,528.00 ",Stationery,,,Old Harbour Books & Stationary
2772,1746,Grade 6 Ability Test Workbook,16,"$4,947.00 ",Books,,,Old Harbour Books & Stationary
2773,1773,Foam stickers (Glitter letters),5,"$1,293.00 ",Stationery,,,Old Harbour Books & Stationary
2774,1786,Studmark Report Cover,2,"$4,593.00 ",Stationery,,,Old Harbour Books & Stationary
2775,1793,1777 -12 R/F paint brush,7,$358.00 ,Stationery,,,Old Harbour Books & Stationary
2776,1525,Hansel and Gretel,0,"$4,600.00 ",Books,,,Old Harbour Books & Stationary
2777,1614,GLUE GUN 40W HOT MELT,0,"$2,468.00 ",Stationery,,,Old Harbour Books & Stationary
2778,1660,Deli Pencil Grip,10,$711.00 ,Stationery,,,Old Harbour Books & Stationary
2779,1684,CLASASIC TALES PUSS IN BOOTS,1,"$2,510.00 ",Books,,,Old Harbour Books & Stationary
2780,1711,Prepping PEP S/S Gr5,16,"$1,519.00 ",Books,,,Old Harbour Books & Stationary
2781,1719,Deli Ergo Scissors,46,"$1,013.00 ",Stationery,,,Old Harbour Books & Stationary
2782,1738,SALE BOOK,12,$746.00 ,Stationery,,,Old Harbour Books & Stationary
2783,1747,Sargent Art Colour pencil 24pk,8,"$3,537.00 ",Stationery,,,Old Harbour Books & Stationary
2784,1774,Schulmalpinsel Set 6pc,1,"$2,092.00 ",Stationery,,,Old Harbour Books & Stationary
2785,1787,studmark glue gun sm,2,$161.00 ,Stationery,,,Old Harbour Books & Stationary
2786,1794,1777 -10 R/F paint brush,44,"$2,722.00 ",Stationery,,,Old Harbour Books & Stationary
2787,1526,The Brave Little Tailor,0,"$3,702.00 ",Books,,,Old Harbour Books & Stationary
2788,1661,Deli Mini Stapler 0235,54,"$4,104.00 ",Stationery,,,Old Harbour Books & Stationary
2789,1685,COLLINS FIRST DICTIONARY,6,"$2,855.00 ",Books,,,Old Harbour Books & Stationary
2790,1712,Whashin File Fastener,12,"$4,310.00 ",Stationery,,,Old Harbour Books & Stationary
2791,1720,Deli Scissors Colourful Series,16,$909.00 ,Stationery,,,Old Harbour Books & Stationary
2792,1739,PURCHES BOOK,14,"$2,683.00 ",Stationery,,,Old Harbour Books & Stationary
2793,1748,Popsicle Stick,2,"$1,248.00 ",Stationery,,,Old Harbour Books & Stationary
2794,1775,Foamy figures (number flat),0,"$1,639.00 ",Stationery,,,Old Harbour Books & Stationary
2795,1788,Studmark 1'' Ring Binder,1,"$3,212.00 ",Stationery,,,Old Harbour Books & Stationary
2796,1795,1777 -11 R/F paint brush,52,"$3,164.00 ",Stationery,,,Old Harbour Books & Stationary
2797,1797,TTS 8'' Android Tablet,6,$242.00 ,Books,,,Old Harbour Books & Stationary
2798,1662,Deli Brush Set 6pc,7,"$4,974.00 ",Stationery,,,Old Harbour Books & Stationary
2799,1686,Collins First Dictionary 5+,5,"$4,879.00 ",Books,,,Old Harbour Books & Stationary
2800,1721,Primary English Curriculum bk 5,0,"$4,889.00 ",Books,,,Old Harbour Books & Stationary
2801,1740,MINI JUMBO PENCIL,1,"$4,040.00 ",Stationery,,,Old Harbour Books & Stationary
2802,1749,Popsicle Stick Plain,0,"$1,181.00 ",Stationery,,,Old Harbour Books & Stationary
2803,1776,Foamy Figures (Flat letters),1,"$3,592.00 ",Stationery,,,Old Harbour Books & Stationary
2804,1789,Studmark 1/12'' Ring Binder,1,"$1,201.00 ",Stationery,,,Old Harbour Books & Stationary
2805,1796,sinbad and sailor,1,$915.00 ,Stationery,,,Old Harbour Books & Stationary
2806,1798,Self Adhesive Book Wrap,1,"$2,444.00 ",Stationery,,,Old Harbour Books & Stationary
2807,1801,Legal Pad YELLOW F/S,1,$380.00 ,Books,,,Old Harbour Books & Stationary
2808,1802,AMPO L/S WOOD CLIPBOARD,6,"$3,870.00 ",Stationery,,,Old Harbour Books & Stationary
2809,1527,The Old Sandman,0,"$2,138.00 ",Books,,,Old Harbour Books & Stationary
2810,1663,Deli Brush Set 6pc Big,9,"$1,203.00 ",Stationery,,,Old Harbour Books & Stationary
2811,1687,Collins S/S Atlas Workbook,32,"$1,075.00 ",Books,,,Old Harbour Books & Stationary
2812,1722,Crayola Crayon pencils 12pk byn,15,"$2,164.00 ",Stationery,,,Old Harbour Books & Stationary
2813,1741,MAPED WHITE PEPS,6,"$4,920.00 ",Stationery,,,Old Harbour Books & Stationary
2814,1750,Fluorescent Green Foam Board,0,"$4,173.00 ",Books,,,Old Harbour Books & Stationary
2815,1777,Pointer Natural Sticks 50pc,5,"$2,213.00 ",Stationery,,,Old Harbour Books & Stationary
2816,1790,Studmark 2'' Ring Binder,0,"$1,333.00 ",Stationery,,,Old Harbour Books & Stationary
2817,1799,Office Gel Ink Pen,25,"$1,969.00 ",Stationery,,,Old Harbour Books & Stationary
2818,1803,RULER 12'' COLOR,25,$488.00 ,Stationery,,,Old Harbour Books & Stationary
2819,1804,Dairy of a Wimpy Kid cabin feve,1,"$1,869.00 ",Books,,,Old Harbour Books & Stationary
2820,1831,FOLDER LEAVES (1X100),37,$980.00 ,Stationery,,,Old Harbour Books & Stationary
2821,1742,FLEX 20 CM 8'',0,$801.00 ,Stationery,,,Old Harbour Books & Stationary
2822,1751,Foam Board Green,0,"$1,140.00 ",Stationery,,,Old Harbour Books & Stationary
2823,1778,Pointer Coloured Sticks 50pc,5,"$2,586.00 ",Stationery,,,Old Harbour Books & Stationary
2824,1791,Studmark Sheet Protector,13,"$1,970.00 ",Stationery,,,Old Harbour Books & Stationary
2825,1800,Legal Pad L/S Yellow,4,"$2,272.00 ",Stationery,,,Old Harbour Books & Stationary
2826,1805,Maped Softy ERASERS,71,"$4,783.00 ",Stationery,,,Old Harbour Books & Stationary
2827,1832,Sargent Art Acrylic Tubes 12c,10,"$4,624.00 ",Stationery,,,Old Harbour Books & Stationary
2828,1850,Deli Electric Pencil Sharpener,1,"$1,853.00 ",Stationery,,,Old Harbour Books & Stationary
2829,1875,Bazic Index Card Bristol,8,"$4,939.00 ",Stationery,,,Old Harbour Books & Stationary
2830,1884,PACKING TAPE 46 X 66 DELI,1,$636.00 ,Stationery,,,Old Harbour Books & Stationary
